Sentence,Label
"U ulozi Jigsawa tijekom svih ovih godina gledali smo maestralnog Tobina Bella bez kojeg je uistinu bilo nemoguće zamisliti bilo koju ""Slagalicu strave"", a u što smo se mogli uvjeriti gledajući ""Spiral: From the Book of Saw"", posljednji film iz franšize i prvi u kojem se nije pojavio Bell.",0
"Kinnear u svakom tom razgovoru djeluje isto, bio on župnik, policajac ili barmen, što na neki način i pokazuje koliko je toksičnost slična, bez obzira na različita ""pakiranja.""",1
Njihovu uspješnost treba pripisati i uvjerljivoj glumi Nicholasa Houlta kao okosnicu filma cijeli se film fokusira na psihoemotivni potret lika.,0
"Prvotno bi se ovdje trebalo spomenuti britanskog glumca Ralpha Fiennesa (""Schindlerova lista"", ""Grand Budapest Hotel"") koji svojom upečatljivom, a opet proganjajućom izvedbom nosi svaku scenu u kojoj se pojavljuje, a pritom vrlo suptilno podsjeća mnoge na stvarnog chefa s glasnim temperamentom Gordona Ramsayja.",0
"Srećom, dosada je zadnje što ćete osjećati za vrijeme gledanja filma.",0
"Kako vam ne bismo odali ostatak radnje, reći ćemo samo da tajanstveni zločini ne prestaju s Fryem, kravom i ovcom, da se Landor i Poe upuštaju, između ostalog, u razotkrivanje okultističkih elemenata povezanih sa slučajem, te da se u priči ističe i dašak romanse.",1
"Smisao života tada samostalno pleše zastrašujući ples, dok redatelj istovremeno pojačava divljenje prema onoj jednostavnoj umjetnosti i jednostavnim umjetnicima, ma koliko god opsesivni bili, dok s druge strane stvara još veći prijezir prema onim drugima, perverznim monstrumima koji umjetnost žele pretvoriti u svoja vlastita jela koja nisu sposobni sami spremiti.",1
"Dakle, ako se redatelja Scotta Coopera već treba pohvaliti, onda mu svakako moramo skinuti kapu kad je u pitanju vizualni gotički izričaj.",1
"Svaki put želi nešto promijeniti, ali što go da napravi, nikada neće izgledati kao mlađa verzija sebe.",1
"Jer, večera se nikada ne poslužuje od deserta.",1
"A tek svemir u kojem umjesto prstiju ljudi imaju dugačke hrenovke, a da to ni nije najneočekivaniji dio filma?",1
Čak ni život jednog kuhara nije dovoljan da ih potakne da nauče cijeniti što imaju.,1
Bitna razlika koju nam je donio u odnosu na prethodnike svakako je pogled koji mi kao gledatelji imamo na samu radnju.,1
"Opsesija da budeš poznat iz današnje perspektive gledišta itekako je zanimljiva, tako da vjerujem kako će se u tom pogledu mnogi poistovjetiti sa Pearl, posebice po pitanju frustracije kada stvari ne krenu po planu.",0
"Izazov je, dakle, prihvaćen, pa smo kao rezultat dobili izuzetno hrabar film vrijedan gledanja.",1
"Naime, kroz svih tih šest različitih poglavlja, zvukovi lokacija djeluju kao komponiranje kadrova.",0
"Sjetimo se samo Maggie Gyllenhaal i filma ""The Lost Daughter"", adaptaciji istoimenog romana, nominiranog za čak tri Oscara.",0
"Oni su dio njenog svijeta, što i nas tjera da osjećamo i vidimo sve što ona osjeća.",1
"U rukama nekog iole manje talentiranog autora ""The Killer"" bi zasigurno bila havarija mitskih proporcija, međutim Fincher je i ovdje dokazao da je istinski filmski korifej s obzirom da je od uratka vrlo bazične premise, bolno pretencioznih monologa i infantilne mizantropije najčešće viđene kod hormonima napucanih anarhistički nastrojenih pubertetlija uspio snimiti relativno kvalitetno djelo ponajprije zahvaljujući besprijekornoj tehničkoj izvedbi na svim razinama od kadriranja, kamere, tona, autentičnih lokacija, gotovo nikakvog korištenja CGI-a pa sve do vrlo predane Fassbenderove uloge koji se nakon Jenny Ortege u seriji ""Wednesday"" priključio novom prilično stupidnom holivudskom trendu u kojem glumac ne smije trepnuti na ekranu.",1
"No sve ovo, u film je stavljeno tek toliko da bude u filmu.",1
Fienessa sam uvijek doživljavao kao glumca kojem najviše i pašu uloge koje u sebi imaju određenu dozu jeze.,1
"No, bez obzira na to, ustalile su se određene karakteristike koje će se za koje desetljeće vjerojatno iskristalizirati u ""horor ranog 21. st."" ili kako će već budući filmski kritičari to htjeti imenovati.",1
Ubojstvo je na prvi pogled neobjašnjivo.,1
"Na sreću, iste godine, ali samo nekoliko mjeseci prije, stigao je u kina daleko manje razvikan naslov ""Everything Everywhere All at Once"", koji je promptno postao, po sudu mnogih, jedan od najkreativnijih i najnekonvencionalnijih filmova današnjice.",1
"Tu moć, dok je živa i jaka, one itekako žele iskoristiti.",1
"Jer, ponavljam, u redateljskom smislu on zbilja ima zanimljiv koncept i samu ideju, a koja nažalost nije u potpunosti došla do izražaja upravo zbog manjkavosti u scenariju.",0
Njeno fizičko i emocionalno dočaravanje stanja u kojem se nalazi Elisabeth je na trenutke bilo apsolutno fantastično.,0
"Kao dobre strane filma treba spomenuti scenografiju (koja u trenucima izgleda umjetno, neprirodno) te kostimografiju.",1
"Da kojim slučajem nisam vidio ime redatelja, sasvim sigurno bih pomislio kako se iza kamere pojavio uskrsli Robert Altman.",1
"Ta suprotnost između njih dvoje nije slučajna, jer koliko god bili različiti toliko će na određene događaje u potpunosti gledati sličnim, ako ne i istim očima.",1
"Uostalom, upravo se tišina i čini kao savršena predigra za sve ono što slijedi.",0
"Vjerujem da će se mnogi od vas osjećati poput naslovnog lika koji u samom uvodu cijelo vrijeme čeka da se nešto dogodi, a što može biti, kako bi on sam rekao, ""itekako iscrpljujuće i dosadno."" No, nekako sam mišljenja kako je ovo film koji se, metaforički rečeno, treba usuditi (po)gledati u oči.",1
"Vještice i vampiri, dvije strane Eggersove medalje, tako i film pretvara u bajku, gdje je najveći utjecaj našao, posebice u vizualnom smislu, iz kultnog filma ""Nevini"", redatelja Jacka Claytona, izvrsnog gotičkog psihološkog horora.",0
Tako kroz gotovo dva i pol sata polako prolazimo kroz sve bitne aspekte i događaje koji prethode Divljoj cesti.,1
"Svako poglavlje razlikuje se svojim izgledom, ritmom i tempom, dok su svi povezani s razinom kontrole nesigurnosti s kojom se bori glavni lik.",1
Posebno je to osjetno kada sporedne uloge poput onih ostalih porotnika budu dijaloški svedene na stereotipizirane onelinere ili recikliranje iste reakcije kroz cijelo vijećanje unatoč uvjerljivim protuargumentima samog porotnika-krivca koji sije sjeme sumnje u krivičnost optuženika.,2
"Srećom, Ti West je po tom pitanju puno mudriji, što je uostalom i dokazao sa svojim prethodnim filmovima, ali je ovdje to doveo doslovno do savršenstva.",0
"U ""Ubojici"" ti su postupci nešto očitiji pa na trenutke dolazi do izražaja kazališna dramatičnost scena koja podsjeća da je to što gledamo na kraju ipak samo film.",1
"Više je tragičniji, mračniji, bolesno opsesivniji te više naginje požudi nego klasičnoj gotičkoj ljubavnoj priči gdje je i glavna poanta upravo u tom odnosu.",1
"Pohvalno, ne izostavlja sebe s popisa grijeha.",0
"Ali, kako uporno dokazuju blagajne ima tko hoće.",0
I uspješno prikazuje čovjeka rastrganog između dužnosti i osobnih sumnji.,1
Jednog koji sa sobom nosi dozu autoriteta i ambicije.,1
"Isti postupak je na primjer prisutan i u velikom hitu ""Midsommar"", gdje također imamo sukob između racionalnog i neracionalnog točnije urbane mladosti i pogana.",1
Opasne misli koje su dio našeg postojanja.,1
Mlada glumica poznatih roditelja (Johnny Depp i pjevačica Vanessa Paradis) vrlo dobro se snašla u najzahtjevnijoj ulozi dosadašnje karijere.,0
"Nakon toga, Garland snima film ""Annihilation"" za koji piše i scenarij, da bi onda svoju kreativnost prebacio na ""mali ekran"" kroz pisanje i stvaranje serije ""Devs"".",0
"No, čini mi se kako je upravo i to bila namjera redatelja, jer je cijela atmosfera filma disala tu uzmemirujuće smiješnu notu.",0
"Teror i strah stalno su prisutni za vrijeme gledanja filma, što je zapravo ono što se i očekuje kada su u pitanju filmovi pod redateljskom palicom Jordana Peela.",0
Premijerno je prikazan 13. marta na festivalu South by Southwest u Ostinu dok je za bioskopsku distribuciju zadužena kompanija A24.,1
"Kroz taj fizički prikaz prostora, a koji oslikava psihološko stanje likova, zapravo smo dobili odličnu parodiju na snobizam i samoljublje.",0
"Filmovi o Drakuli počet će se razvijati u franšize već deset godina kasnije počevši od Toda Browninga s Belom Lugosijem u glavnoj ulozi, pa zatim i u serijalu britanske kuće Hammer Productions u kojima je vampire tumačio Sir Christopher Lee, a značajna je adaptacija nastala i 1992. u režiji Francisa Forda Coppole s Garyjem Oldmanom.",1
"Obojica pokušavaju zajedničkim snagama riješiti slučaj, s tim da su i jedan i drugi briljantni umovi, a njihove različite osobnosti pružaju temelj za zabavnu interakciju: Landor je povučen, krut i okorio, a Poe čudnovata umjetnička duša.",1
Topla preporuka svim ljubiteljima gotičkih krimića smještenih u 19. stoljeće.,1
"Moje uživanje u njegovom liku ponajviše se odnosi na činjenicu kako je on savršeno zrcalo današnjih ""velikih kritičara"".",0
"Želim je zgodnu i želim je odmah!"" Ništa kod Fargeat nije suptilno.",1
"S razlogom recenzenti ažurniji od mene film Air (2023) o stvaranju tržišne marke Air Jordan, dovode u vezu s filmom Tetris (2023) o licenciranju prava na dugovječnu igricu.",1
"Film je također uspio djelomično oslikati i stvarna previranja unutar crkve, a bez da bude prenapadan.",1
"Riječ je naravno o glumici Mirandi Otto koja ovdje glumi Sue, majku dvoje tinejdžera iz ove grupe.",1
"Sve to bi moglo stati u možda dvije najbolje scene u filmu epski monolog za koji je Goth zaslužila Oscara, te zamrznuti osmijeh u kadru koji uspijeva biti uznemirujuće empatičan.",0
"Imati nevjernike i vjernike na jednom mjestu, druge i drugačije, je li moguće da Crkva bude sinonim za ravnopravnost, odnosno je li moguće da su svi isti pred Bogom?",1
"Navučenog, nepotrebnog i ispraznog završnog twista (bez brige, nećemo vam ga spoilati) koji bi kao takav mogao podjednako prisjesti kako vjernicima, tako i ostatku gledateljskog puka.",1
Manje od ostalih favorita na mjesto pape pokazuje pompoznost i ambiciju zbog koje je svaki od kandidata pomalo antipatičan.,2
"Sa svakim jelom koje im Slowik prezentira postaje jasnije da se ekipa neće prežderati (""Jest ćete manje nego što želite i više nego što zaslužujete,"" upozoreni su u jednom trenutku), a stvari postaju sve čudnije i mračnije.",1
"Iako mnogi tvrde da Hollywood lagano ostaje bez ideja u moru različitih sequelova, prequelova, spin-offa, remakeova, rebootova i ostalog, tu i tamo se pojavi neka najava za film koja publici otvori svoja vrata originalnosti.",1
"I pretpostavljao sam da bi mi se ""The Substance"" mogao svidjeti odmah nakon što sam nakon premijere u Cannesu gdje je Fargeat dobila nagradu za najbolji scenarij čitao prve izvještaje o filmu.",0
"No, kako Benitez ima sve uvjete da sudjeluje na konklavi i bude jedan od kandidata za papu, nitko mu ne može ništa.",1
Faustovska pogodba koju stvara Elizabeth kroz potragu nove verzije sebe reflektira se najviše kroz fizičke posljedice.,1
"Ovo je svakako jedan od mračnijih filmova iz franšize, možda i najbliži Alvarezovom remakeu, što mi se iz ove perspektive čini kao savršeni double bill.",0
"Na taj se način stvaraju njihovi karakteri koji, istina, jesu stereotipni, ali zato savršeno pašu uz njihovu umjetničku pretencioznost.",1
"Isto tako, on je poput burze na Wall Streetu, toliko nepredvidljiv, tako da nisi siguran hoćeš li nakon gledanja njegovog filma u kinu odmah poželjeti ponovno kupiti kartu, ili ćeš tražiti na blagajni povrat novca.",1
"Međutim, malo od toga je ostvareno bez obzira na brutalna ubojstva i oskvrnuća grobova (okultno i crna magija dio su priče) ""Blijedoplavo oko"" je nevjerojatno neuzbudljiv triler lišen napetosti.",1
"Zato se njeni pripadnici međusobno prepiru, sukobljavaju, podmeću jedni drugima, uništavaju si karijere, griješe i ne iskupljuju se za svoje grijehe, krše ispovjednu tajnu i bacaju ljagu na Crkvu.",1
"""Jest ćete manje nego što želite i više nego što zaslužujete,"" zlokobno šapne Elsa jednom od gostiju.",1
"Nažalost priča koju priča je već više puta viđena, a zaključak koji donosi nedovoljno je poentiran.",1
"Kao netko tko je pogledao baš sve njegove filmove, ne mogu se načuditi koliko se podcjenjivački gleda na njegovu dosadašnju karijeru.",0
"Redateljica, sasvim prigodno, koristi body horor u savršenoj formi, ali ponajviše kao oružje, odnosno sredstvo za izražavanje nasilja prema problemima s kojima se svi suočavamo, ali ponajviše žene.",0
"Treći nastavak serijala više se bazirao na humoru i akciji, nego na stravi kad je Ash vraćen u srednji vijek gdje se bori protiv cijele armije nemrtvih, pa film i nosi ime ""Army of Darkness"".",1
"Uoči samog gledanja filma slikao sam svoju mladu, zgodnu i prekrasnu djevojku ispred kino plakata, bojeći se da nuspojava nakon gledanja ne bude naglo starenje, tako da, zlu ne trebalo, imam(o) uspomenu iz mladosti.",1
"Vratimo se malo na trenutak na originalni ""Saw"" film.",1
"West ništa nije prepustio slučaju pa nas je tako doslovno natjerao da se osjećamo kao da smo tamo među svim tim likovima, i to ponajviše jako pametnim korištenjem ne samo soundtracka iz tog vremena, već i garderobe koju nose likovi, odnosno same tehnologije i načina na koji je i snimio film.",0
Radnja je smeštena u Englesku početkom 2000-ih i prati skromnog studenta Oksfordskog univerziteta koji postaje opsednut bogatim kolegom na svom koledžu koji ga poziva da provede leto na imanju njegove ekscentrične porodice.,1
"Kroz tu ""Jack Lemmon refernecu"", redateljica ne pokazuje feminizam kako će mnogi ""brđani shvatiti"", već ruši tu sliku idealnog modernog svijeta, i to upravo vraćanjem u prošlost.",0
Osjećaj izolacije koju doživljava glavna junakinja filma najbolje se osjeća kroz stil režije koju njeguje Fargeat.,0
Najbolji dio prve knjige mi je bila upravo kultura potpuno stranog naroda koja nas privlači zbog svoje mističnosti i religijskih koncepata.,0
"Tenzija koja raste kroz borbu za preživljavanjem viđena je u brojnim filmovima, a iz kojih je i redatelj crpio inspiraciju, poput ""The Last House on the Left"" ili ""Straw Dogs"".",1
"Baš kao što je to bio slučaj sa Neslomljivim ili Šestim čulom, i baš kao što to nije slučaj sa Ostarjelima.",0
"Upravo je nada ono što je i Johna Kramera držalo na životu, a kada ta nada bude uništena onda nastaje i ta naša poveznica s njim.",1
"Naime, po meni je danski film više psihološki horor, dok ovaj više koketira s trilerom.",1
"Kod M. Nighta smo navikli na poprilično čudnovate i misteriozne likove, tako da ni ovaj film nije iznimka.",2
"Na kraju priče ""Blijedoplavo oko"" snimljen je pod etiketom ""Netflixa"" i ponovo je spojio Coopera s Christianom Baleom (surađivali na filmovima Neprijatelji i Čelična pravda kriminalistička drama i vestern koji su nekako prošli ispod radara).",1
"Elizabeth Sparkle, zvijezda koja tamni glavna je protagonistica filma u izvedbi genijalne Demi Moore kojoj je ovo bez ikakve dileme najbolja uloga u karijeri.",0
Konklavu je obilježio i pomalo neočekivan završetak.,0
"Taj pristup filma disao je duh jednog od meni najdražeg horora ""Teksaškog masakra motornom pilom"".",0
