Added from Cro-FiReDa,Sentence,Label,,,
1,U svakom pogledu su se podigli iznad većine filmova slične tematike i zbog toga su vjerovatno brzo stekli popularnost i osvojili srce publike .,0,,,
1,"Ne brinite , zapravo ne mislim na to .",0,,,
1,Bio je to vrlo duboki zapovjedni glas koji nas je impresionirao jer potpuno odgovaračudotvornom monstruoznom liku izvan prostora koji potpuno proturječi glasu Eddieja Brocka .,0,,,
1,"Jennifer Lawrence , kao što je bilo i za pretpostaviti , najviše je imala koristi od samog filma , ali najviše je i uložila , mada nije jedina koja je dobra od ""Igara Gladi "" , dobra je i sama autorica knjige .",0,,,
1,"Taj je ritam bio posve stabilan , smiješni trenuci bili su vrlo bogati .",0,,,
1,Ovaj je film imao nekoliko najluđih intenzivnih radnji koje sam ikad vidio .,0,,,
1,Publika koja želi vidjeti film očekujući prave nasilne akcijske scene ne bi se zadovoljila .,2,,,
1,"No kako se priča nastavila , pokazalo se da nije baš onočemu sam se nadao .",2,,,
1,"Sama priča bila je prilično generička , s vilama koje su naučile kako koristiti svojučaroliju , plus tu i tamo malo romantike između njih i stručnjaka .",2,,,
1,Nepotrebno .,2,,,
1,"Ipak , gledajući na performanse filma , pogotovo s niskim ocjenama , a publika ga zapravo nije prihvatila , nažalost , za nas koji bi željeli vidjeti više tih likova ( pogotovo nakon što vidimo završetak ) , to ne bi bilo u mogućnosti .",2,,,
1,Ova transnacionalna saradnja ima malo dragocjenosti da pokaže za svoj visoki budžet .,2,,,
1,Zalogaj po zalogaj .,2,,,
1,"""Peti val "" je na silu želio stvoriti još jedan film koji bi u glavnoj ulozi imao dobro poznato , žensko lice , drago naročito muškom dijelu publike , ali izgleda da će se stvarno rijetko dešavati likovi kao što je nekada bila Sigourney Weaver u ""Osmom putniku "" ili Charlize Theron a.k.a Furiosa u ""Mad Maxu "" .",2,,,
1,"Kada dođe trenutak da rode moraju da migriraju na jug u Afriku , mali Richard mora se pomiriti s istinom on jednostavno ne može izdržati tako dug let , i mora ostati u šumi .",2,,,
1,"Naravno , sve do trenutka kada stvari u parku krenu katastrofalno krivo te se androidi svoju fizičku i drugu superiornost iskažu tako što iznenada počnu masakrirati goste .",2,,,
1,Definitivno je suviše atipičan i nimalo konvencionalan da bi bio za jednu malu sretnu obitelj da ga gleda jedno večer onako svi okupljeni s kokicama ispred sebe i to ukazuje da je film promašio u tome što se kao animirano ostvarenje posvetio upravo ovim ciljanim grupama .,2,,,
1,"I da li je tip onih filmova ""toliko loš da je dobar "" .",2,,,
1,Ali ne možete vi stvoriti kvalitetan film kada vam je na prvom mjestu vizualno predstavljanje filma .,2,,,
1,"Kako nesreća nikad ne dolazi sama , Charlie doznaje da je njegova bivša djevojka umrla , a u nasljedstvo mu je ostavila 10 - godišnjeg sina Ã¢â‚¬Â¦",2,,,
1,James Callis kao prilično grozan krijumčar i Oded Fehr kao terorista .,2,,,
1,"Jedna stvar koja mi se sviđa kod zanata koji stoji iza "" Histroija Psovki"" je koliko je brz i energičan , unatoč tome što se služi mnogim poznatim dokumentarnim trikovima .",2,,,
1,Kroz glavu se meni cijelo vrijeme motalo : da Bog da ih više meteor zbrisao .,2,,,
1,"Ona nije super uvjerljiva kao redovita osoba izvan vrste , i laka je meta za kompaniju poput The Circle .",2,,,
1,"Nedostajalo mu je neke psihološke težnje , neki preokret i doza misterioznosti , a ovako precijenjen itekako !",2,,,
1,"Sada obojci prijeti opasnost od HairCo , koji su spremni učiniti sve kako bi se dočepali Bigfoota .",2,,,
1,Ocjena : 2 / 10,2,,,
1,"Rijetko griješim , a ovoga puta sam gotovo siguran da nisam pogriješio jer"" High-Rise"" ne samo da vam neće leći , nego će vam pomutiti um i poigravat će se s vašim strpljenjem .",2,,,
1,"Kada pravite film o prirodnoj katastrofi , o nekoj vremenskoj nepogodi , poprilično je nezahvalno to sve uzeti za temu i razraditi , jer da bi film ispao kako treba , ne možete samo napraviti tornado koji će razoriti sve pred sobom a da u to ne uključite ljudske živote .",2,,,
1,"Na nju će se , kako stvari stoje ,čekati sve do 2018 . godine , nešto duže nego što je to običaj kod drugih TV-serija .",2,,,
1,"Ona je teška , neupadljiva vrsta karaktera koja još uvijek pokazuje malu ranjivost , dodajući joj slojeve .",2,,,
1,"Na toj razini , međutim , Westworld ima i određene nedostatke , prije svega zbog toga što Delosovo osoblje uključuje nekoliko likova koji nisu dovoljno dobro razrađeni , ičija je sudbina na samom kraju iritantno nejasna .",2,,,
1,Prvi dio filma bio je malo previše lagan za mene jer sam smatrao da je to stvarno tinejdžerski film s problemima srednjih škola .,2,,,
1,"Većina radnje se odvija u labarotoriju i ništa konkretno se ne dešava , likovi su jednodimenzinalni a negativcu je dato premalo premalo vremena da bude zaseban lik koji će nekome zapasti za oko i koji će imati svoje fanove poput ""Lokija "" iz ""Thora "" .",2,,,
1,"Kad je Niles jednog dana napustio kuću , Jane i ostatak ekipe otišli su u grad gdje su nenamjerno uništili svoje karakteristike .",2,,,
1,"""Spectre "" je trebao biti akcijski spektakl godine ali teško će to ko ove godine preuzeti titulu ""Maxu "" i ""Nemogućoj misiji"" , tako da Bond neko vrijeme treba u mirovinu dok mu ne dođe teži zadatak kojeg će bolje odraditi .",2,,,
1,"U suštini , u ovom filmu nema puno magije i nema puno akcije , stavljena je težnja na koreografiju i na ono malo trikova što su prikazani , a likovima niko nije posvetio pažnjučineći ovaj nastavak u globalu lošim i nepotrebnim .",2,,,
1,"Ima još nešto u filmu , taj neki hladan i nezainteresovan nastup glumaca i kad se to doda uz sve ovo što sam naveo onda slijedi jedna stara bosanska a to je"" pametnom je išaret dosta"" .",2,,,
1,"Kritiku maločas umalo da završim i laptop mi se ugasi bez upozorenja i signala ikakvog , pa onda doprinosim žrtvu i pišem sve iznova , a ova će grudobolja valjda nekako nestati .",2,,,
1,Jedan od Curtisovihčlanova skupine bio je Lewis Wilson ( Daniel Webber ) koji je patio od akutnog PTSP-a ičinilo se kao da će uskoro eksplodirati .,2,,,
1,"Slijedi nedavno pušteni ex-con i njegov mlađi brat koji se bori i u posjedu je tajanstvenog oružja , progonjenog opasnim zločincem i grupom izvanzemaljskih vojnika .",2,,,
1,Najveći nedostatak filma ?,2,,,
1,Serija je bila prilično teška .,2,,,
1,"I misteriozna osoba po imenu Linen Man ( Clarke Peters His Dark Materials TV series , Da 5 Bloods itd . )",2,,,
1,"Ako ne za nju , mislim da bi druga sezona bila mnogo gora .",2,,,
1,"Čak i tada sam osjetio da je previse vremena za disanje , osobito tijekom scene razgovora koje su napravile film , a ne da imaju gotovo neprestano neizvjesno vrijeme , postali su manje zastrašujući .",2,,,
1,Motivi Guya Montaga uopće nisučisti .,2,,,
1,"Ximi : Žena je upravo probodena harpunom , pa je sin pita : Ã¢â‚¬â€ Does it hurt ?",2,,,
1,Stewart glumi Xavier starogčovjeka koji je uglavnom mrzovoljan .,2,,,
1,Prvi film bio je tajanstven i vrlo napet osobito tijekom vremena kada su Gladers pokušavali pobjeći iz labirinta .,2,,,
1,"Ja osobno ne bih preporučio da ga pogledate u kinu , već da ga vidite kroz online streaming .",2,,,
1,To dovodi do mog glavnog pitanja : Serija skreće u samopovlađivanje .,2,,,
1,"Bilo je to vrijeme kada se prava zena smatraju manjim , i osjećaju se grozno slično našoj sadašnjoj situaciji .",2,,,
1,"Ali uzmemo li u obzir da je gluma katastrofalna i više nego patetična , onda u inteligenciju i ponašanje likova te njihove postupke , neću zalaziti .",2,,,
1,Film je na budžet od 26 miliona dolara zaradio tek 12 u Americi .,2,,,
1,"On je zasigurno dominirao u tom polju , te taj segment akcije razumljivo gubi na vrednosti .",2,,,
1,Ocjena : 1 / 10,2,,,
1,Neoriginalnost je dodatno izraženačinjenicom da smo u nedavnom Transformers : Dark of the Moon ( 2011 ) već imali priliku da vidimo gotovo identičnu ideju sa portalom .,2,,,
1,"Prvi dio u kome se gledatelji upoznaju sa svijetom i likovima je previše razvučen i scene se ponekad ponavljaju ,čak i onda kada to za razliku od prikaza toga da "" domaćini"" moraju tisuće puta prolaziti scenarij Beskrajnog dana nije baš najopravdanije .",2,,,
1,"U usporedbi s prethodnikom , mislim da ovaj film nije bio bolji u smislu priče .",2,,,
1,Arthur Everest ( Griffin Newman ) vrlo je nervozan mladić s tragičnom prošlošću .,2,,,
1,"Ali ako očekujete složenu potragu za blagom i zanimljive priloge , možda vam se ovo ne bi svidjelo .",2,,,
1,"Zračne borbene sekvence , brojni bombaški napadi , odgovori ljudi pod prijetnjom , svi sečine melodramatičnim i nestvarnim .",2,,,
1,To nije savršeno i ponekad Shadow blijedi u usporedbi s drugim superherojskim ponudama .,2,,,
1,"Doduše , pouka ovog filma bila je malo nejasna a i priča je ispričana isuviše strano , no šta je tu je , nadam se da i vi nećete bizi uzrujani kad se film završi .",2,,,
1,Očigledno je da kod mene nisu izazvali takvu reakciju ali jesu nešto nalik gađenju i žaljenju za potrošenim vremenom .,2,,,
1,"Film nekako dobiva malo jeftini osjecaj animiranh filmova kao sto je ovaj , animacija je vrlo jednostavna kada se uspoređuje s filmovima kao sto je ovaj s vecim animiranim filmovima s vecim buđetom .",2,,,
1,"Animirani filmić oko kojeg se digla buka zbog ničega , samo da bi nam u konačnici bio plasiran humor Adama Sandlera i brdo razočarenja zbog toga kako je sve ispalo .",2,,,
1,"Stoga ne bih mogao gledati buduće sezone , ali nažalost nemam toliko entuzijazma i predviđanja za njih .",2,,,
1,"Ocjena na IMDb.com mu je solidnih 6,3 / 10 a na Tomatoesima"" graničnih"" 60% .",2,,,
1,"Ono što je doista još za ismijavanje i podrugivanje su bijedni i amaterski CGI efekti koji daju utisak da se film snimao početkom novog stoljeća , a ne u 2014toj godini kada tehnologija više ne poznaje granice .",2,,,
1,"""Bitka pet vojski "" je nepotrebno zakomplikovana nekim novim likovima i agresivnim pristupom publici da se riječ ""Bitka "" stvarno oslika i dostavi , što je nažalost još jedan od elemenata kojičini ovaj zadnji ""Hobit "" , najlošijim .",2,,,
1,U filmu nedostaje visceralna osebujnost unatoč njegovom prevelikom proračunu .,2,,,
1,"Tako klimavo , neuvjerljivo i slabo .",2,,,
1,Kasnije je priča napravljena sporo i od mene se osobno pitalo očemu se radi u filmu .,2,,,
1,"Oslade im se novci i neka slava , pa gone i guraju do kraja , a pritom niko ne zna onu Cobainovu :"" Better burn out than fade away"" .",2,,,
1,"I bilo je vrlo tužno da Daniels link ne izgleda previse uvjerljivo kao ženska heroina , mnogo manje ako bi ste uspoređivali sa Sigourney Weaver kao Ripley , ali opet , to je moje mišljenje .",2,,,
1,Nakon što je automobil udario i ubio prisiljena je iznova i iznova proživjeti istu noć .,2,,,
1,"Očito ako više volite film tipa akcije , to vam ne bi bilo po volji .",2,,,
1,"Trolovi , nažalost , u ovom segmentu nisu pratili trend i kako je ovaj film namijenjen isključivo za djecu , možete zaboraviti reklame o "" inteligentnim i urnebesnim zabavma ."" Troll se sastoji od X puta vidjenoj prići o sreći , prijateljstvu i ljubavi ,čak je ubacena poznata potraga za Pepeljuginom cipelom u ovom slučaju je riječ o rolama .",2,,,
1,Moj jedini problem s tim je da se tempo ponekad može malo previše spustiti .,2,,,
1,Mnogo ozbiljniji problem za Westworld je isti onaj koji je pogodio i originalni film .,2,,,
1,"Ipak , to nije nešto što zahtjeva veliko iskustvo ekrana i moglo bi biti ok za Netflix ali ne vise od toga .",2,,,
1,"Ocjena na IMDb.com mu je 7,1 / 10 a Tomatoesima osrednjih 65% .",2,,,
1,"Osim loših igranih filmova , godišnje se mora ispuniti i kvota loših animiranih filmova , a neki od njih moraju izgledati ovako jeftino i retardirano ,čisto da se , haman zaprepastimo , da nam zaintrigira psihu i dušu i srce sam reditelj koji se usudio i plasirao ovako nešto u javnost .",2,,,
1,Pogotovo kad stvari pođu po zlu .,2,,,
1,ova scena govori koliko je scenario los .,2,,,
1,"Ne želim se puno osvratit na glumačke poduhvate glavnih ali i sporednih glumaca jerčim ne želim , dakle , nije vrijedno bilo kakvog pomena .",2,,,
1,"Sarkastični Steel treba da bude robot koji će nas pridobiti svojim humorom , ali umjesto toga imamo potpuno iritantnog vanzemaljskog robota sa promašenim smislom za humor .",2,,,
1,"Kao što se ispostavilo , do trenutka kada sam napisao ovaj post , film je zaradio manje od polovice njegovog proračuna za produkciju .",2,,,
1,"Karakter DUHA bio je , međutim , ono što sam osobno osjećao kao prilično slabu točku ovog filma .",2,,,
1,jena : 2 / 10,2,,,
1,"Njihov brod je The Nightflyer , tehnološki najnaprednije plovilo ikada izgrađeno .",2,,,
1,Vjerojatno je to bio razlog zbog ranijih zapleta koji su se usredotočili na vrijeme nakon što je Frank Castle već učinio svoju osvetu i bavio se svojim osobnim problemima da više nema porodicu koju je on toliko volio i krivio je sebe zbog toga .,2,,,
1,"Steven Quale je reditelj filma , poznat po petom nastavku popularne horor franšize"" Final Destination"" .",2,,,
1,"Povrh toga tu je i drama s Katinom mamom Carol koja ima problema s mentalnim zdravljem , Sereninim trenerom Mitchom , pačak i Justinovim roditeljima .",2,,,
1,Ocjena : 3 / 10,2,,,
1,Anderson uz snimatelja Glen MacPherson i urednika Doobie White upropasti sve s nerazumljivim uređivanjem i drhtavom kamerom .,2,,,
1,"""Peti val"" je još samo jedna u nizu bljuvotina američke kinematografije .",2,,,
1,"Da se ne bih više trudio da vam ga ogadim ili približim srcu , zaključit ću središnji dio recenzije sačinjenicom da film ne odskače od standardnosti niti solidnosti te da ove godine definitivno nije taj koji odnosi kući Oskara za najbolji film , dakle , ozbiljna konkurencija nije naslovu tipa ""Inside Out "" .",2,,,
1,"Međutim , njegov "" mirni"" život uskoro će biti poremećen kada ga je primijetio tajnoviti lik koji se zove Micro ( Ebon Moss-Bachrach ) i bio je vrlo dobar u hakiranju .",2,,,
1,"Dosadan je , dakle i zato je i loš a sva moguća akcija i neki dobri trenuci , strpani su u zadnjoj trećini filma .",2,,,
1,"Chloe , kao i ostatak ekipe ispred kamere , onakvi su kakav je i sam film , a vi ste već zaključili o kakvom je filmu riječ .",2,,,
1,"Ocjena na IMDb.com mu je 6,7 / 10 a na Tomatoesima malih 47% .",2,,,
1,"Naravno , izgled uvijek vara ičovjek se ne kraju razočara .",2,,,
1,"Od filma sam očekivao stvarno mnogo jer su ga predstavili kao film bolji od nastavka , i u nekim prvih pola sata filma , bio sam utučen jer mi je sve ličilo na neku epizodu ""Walking Dead "" a koja u sebi ima pametne i pričajuće majmune .",2,,,
1,Činilo se da ima fobiju da se dotakne .,2,,,
1,Jebi se .,2,,,
1,Deadpool,2,,,
1,"Zaradu koju sam pomenuo u početku sada ću obrazložiti ; film je na budžet od 75 miliona dolara koji ne broji marketing i distribuciju , zaradio ravno sto miliona što neki smatraju itekako premalo .",2,,,
1,"Onaj ko me barem malo prati , zna da nisam ljubitelj Marvel-ovih filmova niti ih smatram nešto naročito kvalitetnima .",2,,,
1,"S obzirom da nema smisla ni prvi dio ovog filma , teško je bilo očekivati da se završi i drugi dio ovog filma ozbiljno .",2,,,
1,"Na toj razini , međutim , Westworld ima i određene nedostatke , prije svega zbog toga što Delosovo osoblje uključuje nekoliko likova koji nisu dovoljno dobro razrađeni , ičija je sudbina na samom kraju iritantno nejasna .",2,,,
1,"Tako je moj sinoćni pik pao na ""Jupiter u usponu "" , novu sci-fi akcionu avanturu koja nekako od početka snimanja i realizovanja nije mirisala na dobro , a pod ""dobrim "" mislim na uspjeh .",2,,,
1,"Međutim , sa prvim ""Hobitom "" shvatili smo ćemo dobiti jednu nježniju i djetinjastu verziju ""Prstenova "" te da se nikada neće ponoviti isti osjećaj magije koji je nekad postojao .",2,,,
1,"Jeftino , nikako smiješno , s puno iritantnih likova i potpuno nepotreban film .",2,,,
1,"Međutim , Godzilla protiv Konga ne rješava to uvijek spretno ili vrijeme koje subjekt zahtijeva , ostavljajući ga većinom napola pečenim .",2,,,
1,Mnogo ozbiljniji problem za Westworld je isti onaj koji je pogodio i originalni film .,2,,,
1,Nadalje je bilo komplicirano kada sečinilo da skupina tajnih organizacija pod nazivom Bratstvo Serapisa namjerava pronaći i grobnice .,2,,,
1,U filmu je bilo više trenutaka u kojima sam se počeo smijati glasno i nekontrolirano zbog lošeg filma .,2,,,
